time,x,y,distance,habitat,neighbors,cash
464.80021822871254,392.44233563231893,130.5202494275554,402.64674302491323,461.17052839191865,2.535,53135.8819647342
843.5136959649601,105.2701741290566,3.8948728284903535,844.7298687318246,742.6611182088019,2.12,56920.28317778641
558.731551857795,731.0092345411401,788.9336410926007,425.32131503343464,229.9770796115544,1.035,48678.46087279425
564.9510575844811,487.1428808455692,55.248209712114814,294.82344207204113,937.2596613640723,3.835,56122.69493951111
228.80608466119546,585.216383525973,157.96344903284503,357.5739326776696,269.6509170198903,2.01,56199.61588454902
661.3065654124682,763.1613315066597,244.28828406215646,689.7170471247016,457.4183447824913,1.0,52188.373476653855
632.3636965408019,513.0122618721425,293.6323014100006,302.8838401339532,818.4709295418969,1.525,52622.912706370225
133.25057697718057,365.7320555177606,723.850228409076,236.7949600269928,355.6288353003537,1.0,49036.18236644816
759.5073560138865,379.36229847495304,21.542520174993996,15.021060520084081,144.92509330836018,9.0,53273.57930578497
387.52934855558465,92.54787268060969,13.391193109341472,475.94993940179353,536.5981960357356,1.865,56705.62076982383
344.1938435693963,48.67520834319654,6.91180436455677,214.89482830081187,510.50120246035397,3.0,56306.02355174194
789.816504161962,110.05115320895092,76.32302501991306,167.1866036284656,885.399067240418,2.005,54184.48108314988
677.7443903325136,548.4648316669559,508.91126150461974,607.6891330133883,434.52093060649634,1.05,50730.90753953351
372.1669786705324,802.3813086324029,560.1545076496079,627.7152574953332,347.06947703394354,1.125,52200.248058470665
863.9141686330211,239.16047001670358,51.94669005808077,765.5253429481457,286.2258933097241,3.84,54019.20255747675
