x,y,distance,habitat,cash
45.71176305835543,27.026086555999914,176.83718735874353,175.02983617545226,233338.29339996548
72.65767330312745,31.979384287114918,41.53056456801716,36.22811833522652,227904.10286484423
52.39652197608822,15.846408264838374,49.90288040381643,48.68605510337156,233886.49826665202
103.7534693308203,35.8550740073032,58.19776641513915,60.71147409150723,234163.57532433714
74.51310812451372,39.48399719332864,96.364718941013,144.7952095046994,230399.70699149632
45.40813825497494,129.1741701234602,44.868940834525155,48.03316169101336,227803.59661557578
45.40055298031355,101.12552871410394,51.56461643185952,9.115658725539612,230486.8801704404
31.55288510474972,38.81662273232584,70.38096668234651,72.24470502074605,232232.65847687653
62.643435313728595,48.02024506481873,61.36885773800914,71.89778740077308,231288.24710179586
78.9234914145666,45.657232912667304,35.21601625313819,101.03376147484907,233175.9374072116
53.03231814524699,44.15894136477962,70.17600047706841,93.62509151863294,233832.5778683024
28.76579076361425,37.36652828086103,155.714598316409,194.3462996498846,235255.02735868582
59.63188244075628,30.689042512192906,58.3954802919914,37.68607473914125,230104.35638567538
18.46535015403022,11.010910129736562,158.49334731183916,116.30766775182168,231562.3535379669
86.07889059532596,36.458126560487955,48.16609119573971,83.69485177469919,231894.8039707928
51.24392772448369,40.477353060304196,109.82793450894172,68.72091557114145,232389.074739985
45.091374987309145,48.12425939547521,105.60991825796003,120.16455684528975,229293.09452719515
116.88637700232825,72.73461562945205,43.73442679546455,115.71284566641435,231434.45477926952
63.62151054601027,92.13871130705209,23.66663652591382,61.87366178631565,232926.05350142092
128.15304130127652,30.72309035489136,38.56279330294873,103.83825037936674,232508.84759923775
93.61498593555729,20.67943896080538,19.228912989549823,162.07388395064083,235254.5827964548
36.97898301718242,12.618124240460167,104.3468126674208,182.60334009266376,234119.48749008615
28.82012013284673,61.62626358306193,67.3125445218973,116.4980334301837,235054.7870543651
72.93644973077227,75.44125545139717,87.13609546986993,88.34749654436565,229955.44548110722
40.56147143349128,110.96562156043585,39.9098772733554,159.28744436553842,228729.2820237971
97.8151572919144,38.75612518502197,37.59632130724556,66.6293862743385,232455.23704437312
52.46470783346539,21.003227299701162,23.64606737661066,106.54459417491442,233017.38804732118
120.84904022254966,51.13861416167359,31.03901590512819,39.610677456780834,234224.01579805271
35.57824441896385,18.27205860245786,84.06142185319584,139.92282994931335,232475.68772069892
108.794916303117,20.071303256116842,124.34739667065749,65.00775848784595,234727.333837217
31.46459995374136,40.00834412206758,45.88852208642454,157.4020629363792,234123.65338220992
126.64036607440603,31.699355993126805,14.119348151665104,46.498421028838244,233300.70734324786
101.10998268759865,10.400246763010468,65.77163467123006,65.74086430003088,233962.20404117004
102.30929171942385,24.4364110571722,47.9727722648891,163.59526336226975,235315.27905110188
42.711111926125916,17.20269299241032,77.46198944769101,168.06736895819745,234191.19844829632
20.19091460616643,20.36555347347157,155.47707646670779,111.65200269325028,232020.52334542334
19.47929739404078,28.54826434658708,72.6748445858445,59.60764532016988,233703.26175741808
50.48200884069593,103.21184636713755,63.18734644920119,53.306711711362794,233767.0209896962
18.67490831302971,44.70511684831712,51.610064953334096,68.48932474747728,229153.8269935443
59.57940864146127,40.09693831643724,28.232891304566497,149.6324789241238,232674.4317177436
60.73937287332303,37.5160425978661,87.22889002420578,77.23713698428337,234432.0994500892
59.65928614954949,33.11777076953731,29.662894198100638,96.78259010789323,232662.95364903897
38.25295606341675,46.96732979404841,129.55332186946242,139.18834947934675,229576.4090630215
67.37039211061476,41.06272035062431,105.3140024115059,54.90005151238713,229064.96058007196
139.44492695792985,29.974001450058346,23.686683524366586,48.08855647064086,233167.18459840506
6.427232029814528,37.765179601708205,41.57059288052159,79.98569730745763,232079.2439367593
66.66379387611404,27.69803653034553,31.069308208105284,107.67447563984983,234209.2365341188
94.84790185292559,59.59041316110777,33.019744736429104,184.23417280137943,232938.60411070733
26.510547264027938,14.740649085890063,33.821218387799334,43.48251842546091,234499.34935189696
17.3041871765935,70.20431223218964,24.326885627033086,81.03416651859388,232297.81046341907
48.841099698490645,75.75564159067119,131.28347172490706,22.242831753465246,229296.88125356997
48.10084875362931,56.847576435244385,142.21039448211087,150.35396716576793,229424.53846457423
54.66205314080631,46.20292698533854,105.63045962521264,145.7462354796,230970.19215486763
30.28508597900117,46.93607623894202,32.754464434937915,91.5050460612166,232657.97496278133
28.987826232136808,13.669503314083546,103.95935222256146,79.44783471821233,232538.28336285645
38.53641128764566,61.10301418939037,65.81534039278304,173.77239153160448,231727.35332157678
126.96715304492196,22.273781270610208,38.21035141642096,144.68241477218643,228894.59297386836
52.91575184959568,61.909290022093586,93.14440798333588,90.29229134090629,230982.99059180391
37.93846194917677,40.3542209472574,32.79379658071164,138.42072183039897,232561.58495053923
99.73193071296087,27.12797865884486,28.927838797460044,44.34012357440605,232621.1264770113
14.692200684222282,32.45133953626255,103.80683133838168,188.28976511901277,232685.40803142588
32.07896719647851,34.45301575834096,113.95285028634409,39.6638733757675,236001.90439022137
16.36066248572665,76.61092296291487,86.6992738559341,101.48278289774032,230748.73764378065
35.231442832680976,38.2998818023541,28.792727890560396,141.710855629918,234375.15442618245
108.53603400172895,70.77211076166476,57.648377786104795,85.37052418048017,231571.83159263656
120.20496248240585,39.57890320044308,69.80145351258562,70.29592479826593,232404.7837105047
127.26363974056066,47.084960134285986,71.54009037303476,159.83351042498487,234107.08235086934
39.61459493581844,29.5520218340933,51.2491058163222,140.355077633397,232794.281289471
32.564462117609395,54.03931509670949,58.824893845417535,119.7794063665552,231667.1129389348
