x,y,layer
105.19676555842474,-7.53044796013413,4.0966955405109725e-4
105.20081675633023,-7.476977092647791,4.3169448332683666e-4
105.19676555842487,-7.42628393256334,4.4726766883693164e-4
105.20346243659515,-7.377773256866087,4.298992744140299e-4
105.20197424144612,-7.329411386922506,4.554610895427454e-4
105.19884903163324,-7.28253757451565,4.465688949571905e-4
105.19989076823755,-7.2269834264778945,4.686776624235892e-4
105.19989076823784,-7.17837354694486,5.100203586326772e-4
105.1998907682374,-7.131708062593147,5.549600320139737e-4
105.20266873251568,-7.07883903171055,6.073070427189698e-4
105.19884903163324,-7.031502268070048,6.859165632194552e-4
105.19989076823744,-6.980693370177183,7.478154030008127e-4
105.20197424144612,-6.926296600223549,8.190170290721206e-4
105.19989076823737,-6.880464428092401,9.928502449740018e-4
105.20174274442289,-6.8251417556714715,0.11312875820846012
105.195260827774,-6.782550242175858,0.10899772385422948
105.1998907682375,-6.728384947839048,0.14336460534428644
105.186000946847,-6.690885897913564,0.021042248535184518
105.1769725629435,-6.630470761922508,0.11359730557626911
105.19850178609866,-6.525612307501243,0.048619192994574706
105.19989076823767,-6.478391281669151,0.008638191137240313
105.19655721110401,-6.42922586065574,0.009003500531859552
105.20584354883357,-6.380179484245266,0.0024758875959084315
105.20544669679367,-6.328858033200862,0.00259598008665781
105.19870021211857,-6.277801125718544,0.0016418779603925458
105.20266873251566,-6.228397615499256,0.0014515132888968884
105.20227188047585,-6.177803659250587,0.0015257274077375472
105.1998907682375,-6.131733397913564,0.0011286782235345313
105.19989076823755,-6.07793846456367,0.0012245088528684781
105.19711280395944,-6.027013828862398,0.0011563601521797592
105.19870021211842,-5.97780872631467,0.0015530281150419214
105.19803879205212,-5.927016362394438,0.002181578722740011
105.205099451259,-5.877364842585694,0.13252715683099114
105.20359472060834,-5.8288707008610725,0.11914110861389293
105.19572382182051,-5.76174277198212,0.0019243292530430499
105.20544669679367,-5.746465381271734,7.269102170196217e-4
105.21100262535,-5.67980040362643,5.933994290159854e-4
105.2115582182054,-5.622579631147544,8.889383301591534e-4
105.199890768238,-5.59924688897169,2.31188227576069e-4
105.19989076823767,-2.31599673994039,2.40565048441331e-4
105.19572382182051,-2.278497690014905,0.001027214868828057
105.2036789013439,-2.2273626219346983,0.00161621096262422
105.19989076823762,-2.1753753027198215,0.001024383223753844
105.19884903163337,-2.127459850037259,5.553032094250644e-4
105.2040577146545,-2.0868358792846524,1.8467199090552551e-4
105.188778911125,-1.9160068740685567,3.2715270141191866e-4
105.1998907682375,-1.8774661838673636,8.491370830730424e-4
105.19837551499491,-1.8281303126270163,0.001251485056322403
105.19780729502925,-1.77434379657228,0.001748911545127955
105.19631909988,-1.7302972934852057,0.002131841902973687
105.20465299271443,-1.6755367761337043,0.0023578430026352814
105.19905737895411,-1.627680845752609,0.002125902580008832
105.20405771465475,-1.5774737844634887,0.0019120590305061974
105.19989076823786,-1.5303023605492871,0.0016604139880090543
105.19989076823755,-1.4789809095048867,0.001374080254503861
105.19896478014489,-1.4289821762709067,0.0011802061487808711
105.19780729502912,-1.3795621320789888,0.0010810213639665988
