time,x,y,distance,habitat,neighbors,cash
180.11133758748971,229.65035052435758,803.6694950194504,5.62612737770827,438.17881752611936,3.0,252475.7455058901
924.987187940585,172.67840940853017,826.6399061316713,1.5613252076213369,530.1505980098464,3.0,256366.62944274442
678.3995529975547,123.8423512346704,175.2224204503149,82.52573440525299,594.6514498750208,6.7,255458.917985172
716.4516551307607,501.6709912985729,333.9366916784318,1.5973917856061235,48.07912114416652,4.0,256060.50543030738
929.1104025373403,718.2699794092331,719.1972287472083,3.6721946480099628,254.15116839027084,2.0,254665.93136852636
805.0633298821219,773.153589590373,795.019297497582,107.261648193579,683.6911986435655,1.04,245432.08464869266
233.12582027650544,281.5986453000488,84.26808592260949,2.044641552073776,481.5629750872327,1.0,252479.4303785256
557.3672611130755,117.91030891020033,471.6719571860424,13.659136522185758,263.6791574247464,1.0,253176.8998660284
697.4982712477743,177.81786884321957,639.1041574653121,1.8471266559220885,361.7417391182106,5.0,257372.09775218874
927.692948573497,359.73145798603485,518.6595046636211,1.6389458714977931,758.2290213038567,5.0,257815.87696107035
229.9779586520255,500.72461668197434,496.1935963725905,355.933344389167,150.58865790106395,1.13,245644.55101947513
331.8527808088836,669.3027533717889,161.59219820085312,5.143872413148743,639.1166454398552,4.0,252365.04430372996
290.4122165782108,27.455463385562208,630.5410148841847,176.65055175731607,679.3347365471092,1.77,244422.9489402538
26.786091366431762,233.31881417560606,876.229090676788,1.3321752223691985,365.4334220569258,2.0,251507.02822099027
670.5824308519478,667.5231655729576,575.9870218733072,30.273688255554674,583.0508799304855,5.09,248695.34117644018
535.0745538936479,125.68075616106819,780.5141157577989,10.134077194218236,211.75255224583054,3.0,254704.28138154108
316.4698859235066,558.0019873901969,602.6473218988674,75.9890076774669,685.8475300498067,4.81,252754.03065470894
666.783657745153,128.73464540143655,350.6552177444914,117.24721336831712,761.437142104713,1.0,247293.8921236909
722.845644894356,291.26826822980473,521.8612332191403,231.00351549791208,258.70052886843564,6.24,249651.1872578971
829.0252894394159,708.2259866527653,901.7879163124848,7.4306846279920284,635.4779833069983,6.0,255225.72264387706
840.0318206368095,688.8790007482738,219.98464415696517,45.11238923557857,403.462455874481,5.74,248216.12369913876
907.1931766334022,682.3629992118528,821.4970073078435,24.01786754170644,155.26550950936823,3.0,254142.532155609
489.90334515451343,512.64065145413,848.5067417848175,3.830471642799732,646.1960162631499,3.0,254961.337392178
754.1513230954313,488.95992409140365,701.3436452732327,8.033844991318794,484.85130438837035,8.0,255820.76466496324
534.8795734063186,512.3195735425275,144.8097346051545,14.664887500458526,797.5417356133783,7.0,248601.9909656308
673.5257370885874,309.9901051049412,283.89221943479805,14.698215188539402,458.2013545876144,6.25,251511.40092422365
953.3325342431007,166.75391265031783,835.8780657720107,2.288525450376788,266.43179445516324,5.0,257771.13849260582
588.4926826608857,710.1769321481698,367.684147543859,10.725595681279767,897.1415489719071,5.0,252314.2614569817
303.7361970640743,16.198179667390587,397.4774705876722,1.030198138672323,472.94720697051,9.0,258240.08172443396
775.5738944273085,46.52296744274311,472.3205754889252,19.848480601708676,748.5419577533034,1.0,251678.00082834176
573.0720976284642,8.3563247374866,915.524401560086,70.12854259214075,814.2461539763593,1.0,246386.9261211929
678.2616042045338,540.647993229822,563.869576709474,17.195475826651872,149.61618411151966,6.0,250023.99368118827
628.5412298675483,215.59578318967652,566.4061126368196,57.45917561750176,583.8671209969311,4.48,248126.4393527659
548.0647888784301,403.6512972727258,563.0266842498771,14.116503533673272,989.0597647737596,3.0,253314.69681309146
656.5875564787857,321.31173224393393,710.1575982134591,506.74563513494996,110.58493827189739,3.0,248028.8115519034
804.1373182477644,894.9666008874432,726.709550981648,14.322195624058018,238.47802287007292,9.0,252191.05919137519
167.5168922789453,375.2367862487947,431.0551702306229,1.845751335522636,395.066189311954,2.0,255538.52911420184
857.6019499940785,417.97119124436665,224.86515377486887,3.620523551278272,305.03770484588773,4.0,255411.3418373061
681.9214851706543,701.724523798046,604.9390550206163,25.143338250417468,174.25003995664244,3.86,251787.9550922228
697.5928759748044,778.6066293640465,255.52473717784846,8.65810517035709,788.2780689425122,2.0,252233.33823995385
969.6332778480825,510.21003253657364,100.21229278884005,37.733012041592694,201.69203486152776,1.0,247575.67983558794
717.6398865414396,474.2541233180649,410.431935314597,6.319557674565125,370.21444608039855,4.72,256166.82507055174
545.0529497366643,934.0675006916571,544.6375524849885,22.89830792813747,146.7915139928005,1.0,249955.4703330899
685.2457807692756,925.8492791834301,570.7425283661797,21.07080384199212,107.99102825721653,1.0,250282.67636090488
737.4477821447164,260.3099355211946,595.8216244190526,187.79039115765178,547.5931337868882,3.9,248405.8803500056
806.9049417864157,891.3139766488998,728.9983100442528,33.88770719420801,316.600504713879,1.0,246788.0296126713
735.5435607996411,835.1629705543758,136.4048754979685,4.178585763851284,903.8551559003922,6.0,253987.34164534014
913.1799227825676,262.45783101932193,881.1056566011486,69.8684667599198,407.4680928128879,1.0,248380.9921267063
288.34593020104126,66.07650699555934,768.8347982592821,1.1035539697846315,154.1572353630185,5.0,256306.6282170001
803.9249665642408,610.56750738072,726.7665259682545,1.8350239531941464,917.9105967714964,8.0,257440.17040499044
491.4076293258552,241.22082668357012,900.2067079148267,105.07110629787134,794.0287509324671,1.1,246238.75713176976
926.9910163532176,890.7319443535379,209.80056624544272,9.160080016820158,843.7278575892893,1.0,252286.06062490615
745.6096588008825,61.265547809826515,542.8937926740571,98.3355944355214,650.1314168846881,5.16,252715.9274157622
689.4342390849339,422.0754348924183,446.52729555006874,9.554624943497778,539.6772186990169,2.3,254137.28302959458
635.8408591303388,666.3418486485851,509.2991586024008,13.120272712525075,224.63241168460434,3.22,252591.95548742218
569.9041402917138,855.2190634848959,904.794354329715,1.989547986825014,922.651843918212,2.0,254738.43913753092
805.4696955262491,786.4672286239227,421.2636707777443,32.201528229140386,542.6117091473423,2.52,249001.70507716012
950.351563263437,749.3713964007388,352.8494909774817,146.91257423269974,671.9657866445408,1.0,247009.58062849918
943.6735034311228,343.9703604960495,321.36052633581863,10.367628194381266,811.0003029367598,9.0,253130.09431808023
606.4117134313909,707.7874655467763,906.2251736882359,13.129303217752085,925.6623799534095,2.0,252588.52083206232
682.8342357427057,676.5564922451648,743.414182926595,332.73887713978695,244.8924363270196,1.0,247091.0959015396
937.9144274716974,682.4787052563203,430.06428489531316,11.80131220871628,327.7365280021558,9.0,252399.62287512753
902.1719011132872,164.17321533292449,137.66574962349455,128.71376295539127,243.80662753940996,1.0,246264.78092435846
918.626635155889,872.1117630595995,804.9711040092707,24.2405481678907,269.8393574348957,2.0,251398.36003517543
893.3041853347399,813.3186507414938,338.57699718125053,5.407980248678545,537.2443256970381,1.0,254076.6269834465
765.896708474267,490.18626574225476,744.5131192193043,140.17674875837758,665.6107670672616,1.0,245283.91241948996
783.0946141920675,524.5517460572873,477.28685535312985,110.52379087683808,919.8307864686515,1.0,247455.66361670708
547.3184165810142,418.0882642710151,306.262441529406,187.43361690973381,728.5175206872304,1.78,246481.83550063183
962.0330445575663,912.3435803078413,653.7628158687731,13.634841755499044,911.313000479086,6.0,255106.15774181415
938.5965211936232,439.46341634973146,418.2860309528406,5.195742977940145,198.07460914774737,5.0,255875.63306381574
627.1882130948574,588.5979300752708,516.0118638823002,100.77984768229453,745.6043632251775,4.78,247819.37933417768
