day,x,y
496,-106.5,-0.5
506,-94.5,-3.5
506,-94.5,-3.5
506,-94.5,-3.5
506,-95.5,-3.5
506,-95.5,-3.5
506,-95.5,-3.5
507,-95.5,-3.5
507,-95.5,-3.5
507,-96.5,-3.5
507,-96.5,-3.5
507,-93.5,-2.5
507,-93.5,-2.5
507,-93.5,-2.5
507,-93.5,-2.5
507,-100.5,-2.5
507,-100.5,-2.5
507,-100.5,-2.5
507,-100.5,-2.5
507,-100.5,-2.5
507,-99.5,-3.5
507,-100.5,-3.5
507,-100.5,-3.5
507,-100.5,-3.5
507,-101.5,-3.5
507,-101.5,-3.5
507,-101.5,-3.5
507,-101.5,-3.5
507,-102.5,-3.5
507,-102.5,-2.5
508,-102.5,-2.5
508,-103.5,-2.5
508,-103.5,-2.5
508,-103.5,-2.5
508,-103.5,-2.5
508,-104.5,-2.5
515,-134.5,-0.5
515,-134.5,-0.5
515,-134.5,-0.5
515,-134.5,-0.5
515,-134.5,-0.5
515,-134.5,0.5
515,-135.5,0.5
515,-135.5,0.5
515,-135.5,0.5
515,-135.5,0.5
515,-135.5,0.5
517,-140.5,1.5
517,-140.5,1.5
517,-140.5,1.5
517,-140.5,1.5
517,-140.5,1.5
517,-140.5,1.5
517,-140.5,1.5
517,-140.5,1.5
517,-140.5,1.5
517,-140.5,0.5
517,-140.5,0.5
517,-140.5,0.5
517,-140.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-142.5,0.5
517,-142.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-143.5,0.5
517,-144.5,0.5
517,-144.5,0.5
517,-144.5,0.5
517,-144.5,0.5
517,-144.5,0.5
517,-144.5,0.5
517,-144.5,0.5
517,-144.5,0.5
517,-144.5,0.5
517,-145.5,0.5
517,-145.5,0.5
517,-145.5,0.5
517,-145.5,0.5
517,-145.5,-0.5
517,-145.5,-0.5
518,-145.5,-0.5
518,-145.5,-0.5
518,-145.5,-0.5
518,-145.5,-0.5
518,-145.5,-0.5
518,-145.5,-0.5
518,-146.5,-0.5
519,-148.5,-0.5
519,-148.5,-0.5
519,-148.5,0.5
519,-148.5,0.5
519,-147.5,2.5
519,-147.5,2.5
519,-147.5,2.5
533,-146.5,0.5
533,-146.5,0.5
533,-146.5,0.5
534,-146.5,0.5
534,-146.5,0.5
556,-99.5,-0.5
556,-99.5,-0.5
556,-99.5,-0.5
556,-99.5,-0.5
556,-99.5,-0.5
556,-99.5,-0.5
556,-99.5,-1.5
556,-99.5,-1.5
556,-99.5,-1.5
556,-100.5,-1.5
556,-100.5,-1.5
556,-100.5,-1.5
556,-100.5,-1.5
556,-100.5,-1.5
556,-101.5,-1.5
556,-101.5,-1.5
557,-101.5,-1.5
557,-102.5,-1.5
557,-102.5,-1.5
557,-99.5,-0.5
557,-99.5,-0.5
557,-99.5,-0.5
557,-99.5,-0.5
557,-99.5,-0.5
557,-99.5,-0.5
557,-99.5,-0.5
557,-106.5,-0.5
557,-106.5,-0.5
557,-106.5,-0.5
557,-106.5,-0.5
557,-106.5,-0.5
557,-105.5,-1.5
557,-105.5,-1.5
557,-105.5,-1.5
557,-105.5,-1.5
557,-106.5,-1.5
557,-106.5,-1.5
557,-106.5,-1.5
557,-106.5,-1.5
557,-107.5,-1.5
557,-107.5,-1.5
557,-107.5,-1.5
557,-108.5,-1.5
557,-108.5,-1.5
557,-108.5,-1.5
557,-108.5,-1.5
558,-109.5,-1.5
558,-109.5,-1.5
558,-109.5,-1.5
558,-106.5,-0.5
558,-106.5,-0.5
558,-106.5,-0.5
558,-106.5,-0.5
558,-106.5,-0.5
558,-113.5,-0.5
558,-113.5,-0.5
558,-113.5,-0.5
558,-113.5,-0.5
558,-113.5,-0.5
558,-113.5,-0.5
558,-113.5,-0.5
558,-112.5,-1.5
558,-112.5,-1.5
558,-113.5,-1.5
558,-113.5,-1.5
558,-113.5,-1.5
558,-113.5,-1.5
558,-114.5,-1.5
558,-114.5,-1.5
558,-114.5,-1.5
558,-114.5,-1.5
558,-114.5,-1.5
558,-115.5,-1.5
558,-115.5,-1.5
558,-115.5,-1.5
558,-115.5,-1.5
559,-116.5,-1.5
559,-116.5,-1.5
559,-116.5,-1.5
559,-116.5,-2.5
559,-116.5,-2.5
559,-113.5,-0.5
559,-113.5,-0.5
559,-113.5,-0.5
559,-113.5,-0.5
559,-113.5,-0.5
559,-117.5,-2.5
559,-118.5,-2.5
559,-118.5,-2.5
559,-118.5,-2.5
559,-119.5,-0.5
559,-118.5,-0.5
559,-118.5,-0.5
559,-118.5,-0.5
559,-118.5,-0.5
559,-118.5,0.5
559,-118.5,0.5
559,-118.5,0.5
559,-118.5,0.5
560,-118.5,0.5
571,-141.5,-0.5
571,-141.5,-0.5
571,-141.5,-0.5
571,-141.5,-0.5
571,-141.5,-0.5
571,-141.5,-0.5
571,-141.5,-0.5
571,-141.5,0.5
571,-141.5,0.5
571,-142.5,0.5
606,-134.5,0.5
606,-134.5,0.5
606,-134.5,0.5
606,-134.5,0.5
606,-134.5,0.5
606,-134.5,-0.5
606,-133.5,-0.5
606,-133.5,-0.5
606,-133.5,-0.5
606,-133.5,-0.5
606,-133.5,-0.5
606,-133.5,-0.5
606,-133.5,-0.5
606,-132.5,-0.5
606,-132.5,-0.5
606,-132.5,-0.5
606,-132.5,-0.5
606,-132.5,-0.5
606,-132.5,-0.5
606,-131.5,-0.5
607,-131.5,-0.5
607,-131.5,-0.5
607,-131.5,-0.5
607,-131.5,-0.5
607,-131.5,-0.5
607,-130.5,-0.5
607,-130.5,-1.5
607,-130.5,-1.5
607,-130.5,-1.5
607,-130.5,-1.5
607,-129.5,-1.5
607,-129.5,-1.5
607,-129.5,-1.5
607,-129.5,-1.5
607,-129.5,-1.5
607,-129.5,-1.5
607,-128.5,-1.5
607,-128.5,-1.5
607,-128.5,-1.5
607,-128.5,-1.5
607,-128.5,-1.5
607,-127.5,-1.5
607,-127.5,-1.5
607,-127.5,-1.5
607,-127.5,-1.5
607,-127.5,-1.5
607,-126.5,-1.5
607,-126.5,-1.5
607,-126.5,-1.5
607,-126.5,-1.5
607,-126.5,-1.5
607,-126.5,-1.5
607,-125.5,-1.5
607,-125.5,-1.5
608,-125.5,-1.5
608,-125.5,-1.5
608,-125.5,-1.5
608,-124.5,-1.5
608,-124.5,-1.5
608,-124.5,-1.5
608,-124.5,-1.5
608,-124.5,-1.5
608,-123.5,-1.5
608,-123.5,-1.5
608,-123.5,-1.5
608,-123.5,-1.5
608,-123.5,-1.5
608,-123.5,-1.5
608,-122.5,-1.5
608,-122.5,-1.5
608,-122.5,-1.5
608,-122.5,-1.5
608,-122.5,-1.5
608,-121.5,-1.5
608,-121.5,-1.5
608,-121.5,-1.5
608,-121.5,-1.5
608,-121.5,-1.5
608,-121.5,-1.5
608,-120.5,-1.5
608,-120.5,-1.5
608,-120.5,-1.5
608,-120.5,-1.5
608,-120.5,-1.5
608,-119.5,-1.5
608,-119.5,-1.5
608,-119.5,-1.5
608,-119.5,-1.5
609,-119.5,-1.5
609,-119.5,-1.5
609,-118.5,-1.5
609,-118.5,-1.5
609,-118.5,-1.5
609,-118.5,-1.5
609,-118.5,-1.5
609,-117.5,-1.5
609,-117.5,-1.5
609,-117.5,-1.5
609,-117.5,-1.5
609,-117.5,-1.5
609,-117.5,-1.5
609,-116.5,-1.5
609,-116.5,-1.5
609,-116.5,-1.5
609,-116.5,-1.5
609,-116.5,-1.5
609,-116.5,-1.5
609,-116.5,-1.5
609,-115.5,-1.5
609,-115.5,-1.5
609,-115.5,-1.5
609,-115.5,-1.5
609,-114.5,-1.5
609,-114.5,-1.5
609,-114.5,-1.5
609,-114.5,-1.5
609,-114.5,-1.5
609,-114.5,-1.5
609,-113.5,-0.5
609,-113.5,-0.5
609,-113.5,-1.5
609,-113.5,-0.5
609,-113.5,-0.5
610,-113.5,-1.5
610,-113.5,-0.5
610,-113.5,-0.5
610,-113.5,-0.5
610,-113.5,-0.5
610,-113.5,-0.5
610,-113.5,-0.5
610,-113.5,-0.5
610,-113.5,-0.5
610,-113.5,-0.5
610,-113.5,-0.5
610,-113.5,-0.5
610,-110.5,-1.5
610,-110.5,-1.5
610,-110.5,-1.5
610,-110.5,-1.5
610,-110.5,-1.5
610,-109.5,-1.5
610,-109.5,-1.5
610,-109.5,-1.5
610,-109.5,-1.5
610,-109.5,-1.5
610,-109.5,-1.5
610,-108.5,-1.5
610,-108.5,-1.5
610,-108.5,-1.5
610,-108.5,-1.5
610,-108.5,-1.5
610,-108.5,-1.5
610,-107.5,-1.5
610,-107.5,-1.5
610,-107.5,-1.5
610,-107.5,-1.5
610,-107.5,-1.5
610,-106.5,-1.5
624,-105.5,-2.5
624,-105.5,-2.5
624,-105.5,-2.5
624,-105.5,-2.5
624,-105.5,-2.5
624,-106.5,-2.5
624,-106.5,-2.5
624,-106.5,-2.5
624,-106.5,-2.5
624,-106.5,-2.5
624,-106.5,-2.5
627,-124.5,-1.5
627,-124.5,-1.5
627,-124.5,-1.5
627,-124.5,-1.5
627,-124.5,-1.5
627,-124.5,-1.5
627,-125.5,-1.5
627,-125.5,-1.5
627,-125.5,-1.5
627,-125.5,-1.5
627,-125.5,-2.5
656,-134.5,-0.5
656,-134.5,-0.5
656,-134.5,-0.5
656,-134.5,-0.5
656,-134.5,-0.5
656,-134.5,-0.5
656,-134.5,-0.5
656,-134.5,-0.5
656,-134.5,-0.5
656,-135.5,-0.5
656,-135.5,-0.5
656,-135.5,-0.5
656,-135.5,-0.5
656,-135.5,-0.5
656,-135.5,-0.5
656,-135.5,-0.5
656,-135.5,-0.5
656,-135.5,-0.5
656,-135.5,-0.5
656,-136.5,-1.5
656,-136.5,-1.5
656,-136.5,-1.5
656,-136.5,-1.5
657,-136.5,-1.5
657,-136.5,-1.5
657,-136.5,-1.5
657,-136.5,-1.5
657,-136.5,-1.5
657,-136.5,-1.5
657,-137.5,-1.5
657,-137.5,-1.5
657,-141.5,-3.5
303,-92.5,-4.5
303,-92.5,-4.5
303,-93.5,-4.5
303,-93.5,-4.5
303,-93.5,-4.5
303,-93.5,-4.5
303,-94.5,-4.5
304,-94.5,-4.5
304,-94.5,-4.5
345,-117.5,-1.5
345,-117.5,-1.5
345,-117.5,-1.5
345,-116.5,-1.5
345,-116.5,-1.5
345,-116.5,-1.5
345,-116.5,-1.5
345,-116.5,-1.5
345,-116.5,-1.5
346,-115.5,-1.5
346,-115.5,-1.5
346,-115.5,-1.5
422,-100.5,-4.5
422,-100.5,-3.5
422,-100.5,-3.5
422,-100.5,-3.5
422,-100.5,-3.5
422,-99.5,-2.5
423,-99.5,-2.5
423,-99.5,-2.5
423,-99.5,-2.5
423,-98.5,-2.5
423,-98.5,-2.5
423,-98.5,-2.5
423,-98.5,-2.5
423,-98.5,-3.5
439,-92.5,-4.5
439,-92.5,-4.5
439,-92.5,-4.5
439,-93.5,-4.5
439,-93.5,-4.5
440,-93.5,-3.5
448,-119.5,-0.5
448,-120.5,-0.5
448,-120.5,-0.5
448,-120.5,-0.5
448,-120.5,-0.5
448,-120.5,-0.5
448,-120.5,-0.5
448,-120.5,-0.5
449,-120.5,-0.5
449,-120.5,-0.5
449,-120.5,-0.5
449,-121.5,-0.5
449,-123.5,-0.5
449,-123.5,-0.5
449,-123.5,-0.5
449,-123.5,-0.5
449,-123.5,-0.5
449,-123.5,-0.5
449,-123.5,-0.5
449,-123.5,-0.5
449,-123.5,-0.5
449,-123.5,-0.5
449,-124.5,-0.5
449,-124.5,-0.5
449,-124.5,-0.5
449,-124.5,-0.5
450,-124.5,-0.5
450,-124.5,-0.5
450,-124.5,-0.5
450,-124.5,-0.5
450,-126.5,0.5
450,-126.5,0.5
450,-126.5,0.5
450,-126.5,0.5
450,-126.5,0.5
450,-127.5,0.5
450,-127.5,0.5
450,-127.5,0.5
450,-127.5,0.5
450,-127.5,0.5
450,-127.5,0.5
450,-127.5,0.5
450,-127.5,0.5
450,-127.5,0.5
450,-127.5,0.5
450,-128.5,0.5
450,-128.5,0.5
451,-128.5,0.5
451,-128.5,0.5
451,-128.5,0.5
451,-128.5,0.5
500,-99.5,-2.5
500,-98.5,-2.5
500,-98.5,-2.5
500,-98.5,-2.5
500,-98.5,-2.5
500,-98.5,-2.5
500,-98.5,-2.5
500,-97.5,-2.5
500,-97.5,-2.5
500,-97.5,-2.5
501,-97.5,-2.5
501,-97.5,-2.5
501,-97.5,-2.5
501,-96.5,-2.5
526,-108.5,0.5
526,-108.5,0.5
526,-108.5,0.5
526,-108.5,0.5
526,-109.5,0.5
526,-109.5,0.5
526,-109.5,0.5
527,-112.5,1.5
527,-113.5,1.5
527,-113.5,1.5
527,-113.5,1.5
527,-113.5,1.5
527,-113.5,0.5
527,-113.5,0.5
528,-113.5,0.5
528,-114.5,0.5
528,-114.5,0.5
528,-116.5,0.5
528,-116.5,0.5
528,-116.5,0.5
528,-116.5,0.5
536,-121.5,0.5
536,-122.5,0.5
536,-122.5,0.5
536,-122.5,-0.5
536,-122.5,-0.5
537,-123.5,-0.5
537,-123.5,-0.5
537,-125.5,0.5
537,-125.5,0.5
537,-125.5,0.5
537,-126.5,0.5
537,-126.5,0.5
537,-126.5,0.5
538,-126.5,0.5
538,-127.5,0.5
538,-127.5,1.5
572,-106.5,-5.5
572,-106.5,-5.5
572,-106.5,-5.5
572,-106.5,-5.5
676,-92.5,-5.5
676,-93.5,-5.5
676,-93.5,-5.5
677,-93.5,-5.5
677,-93.5,-5.5
677,-93.5,-5.5
677,-93.5,-5.5
677,-93.5,-4.5
677,-93.5,-4.5
677,-93.5,-4.5
677,-93.5,-4.5
677,-93.5,-4.5
677,-93.5,-4.5
677,-93.5,-4.5
677,-94.5,-3.5
677,-94.5,-3.5
677,-94.5,-3.5
677,-94.5,-3.5
677,-94.5,-3.5
677,-94.5,-3.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-94.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
677,-95.5,-2.5
678,-95.5,-2.5
678,-95.5,-2.5
678,-95.5,-2.5
678,-95.5,-2.5
678,-95.5,-2.5
678,-95.5,-2.5
678,-95.5,-2.5
678,-95.5,-3.5
678,-95.5,-3.5
678,-95.5,-3.5
678,-95.5,-3.5
678,-95.5,-3.5
678,-95.5,-3.5
678,-95.5,-3.5
678,-96.5,-3.5
678,-96.5,-3.5
678,-96.5,-3.5
678,-96.5,-3.5
678,-96.5,-3.5
678,-96.5,-3.5
678,-96.5,-3.5
678,-96.5,-4.5
678,-96.5,-4.5
678,-96.5,-4.5
678,-96.5,-4.5
678,-96.5,-4.5
678,-96.5,-4.5
678,-96.5,-4.5
678,-96.5,-4.5
678,-97.5,-4.5
678,-97.5,-4.5
678,-97.5,-4.5
678,-96.5,-3.5
678,-96.5,-3.5
678,-96.5,-3.5
678,-97.5,-4.5
678,-97.5,-4.5
678,-98.5,-4.5
678,-97.5,-4.5
678,-98.5,-4.5
678,-98.5,-4.5
678,-98.5,-4.5
678,-98.5,-4.5
678,-98.5,-3.5
679,-98.5,-4.5
679,-98.5,-3.5
679,-98.5,-3.5
679,-98.5,-3.5
679,-98.5,-3.5
679,-98.5,-3.5
679,-98.5,-3.5
679,-99.5,-3.5
679,-98.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-99.5,-3.5
679,-100.5,-3.5
679,-99.5,-3.5
679,-100.5,-3.5
679,-100.5,-3.5
679,-100.5,-3.5
679,-100.5,-2.5
679,-100.5,-2.5
679,-101.5,-2.5
679,-101.5,-2.5
679,-101.5,-2.5
679,-101.5,-2.5
679,-101.5,-3.5
679,-101.5,-3.5
679,-102.5,-3.5
679,-102.5,-3.5
679,-102.5,-3.5
679,-102.5,-3.5
679,-102.5,-3.5
709,-134.5,-2.5
709,-134.5,-2.5
709,-134.5,-2.5
709,-134.5,-2.5
710,-134.5,-2.5
710,-134.5,-2.5
710,-134.5,-2.5
710,-133.5,-2.5
710,-133.5,-2.5
710,-133.5,-2.5
710,-133.5,-2.5
710,-133.5,-2.5
710,-133.5,-2.5
710,-133.5,-2.5
710,-133.5,-2.5
710,-133.5,-2.5
710,-132.5,-2.5
710,-132.5,-2.5
710,-132.5,-2.5
710,-132.5,-2.5
710,-132.5,-2.5
710,-132.5,-2.5
710,-132.5,-2.5
710,-132.5,-2.5
710,-132.5,-2.5
710,-131.5,-2.5
710,-131.5,-2.5
710,-131.5,-2.5
710,-131.5,-2.5
710,-130.5,-2.5
712,-125.5,-2.5
712,-125.5,-1.5
712,-125.5,-1.5
712,-125.5,-1.5
712,-125.5,-1.5
712,-124.5,-1.5
712,-124.5,-1.5
712,-124.5,-1.5
712,-124.5,-1.5
712,-124.5,-1.5
713,-122.5,-1.5
713,-121.5,-1.5
713,-121.5,-1.5
713,-121.5,-1.5
713,-121.5,-1.5
713,-121.5,-1.5
713,-121.5,-1.5
713,-121.5,-1.5
713,-121.5,-1.5
713,-120.5,-1.5
713,-120.5,-1.5
713,-120.5,-1.5
713,-120.5,-2.5
713,-120.5,-2.5
560,-97.5,-3.5
318,-120.5,3.5
318,-120.5,3.5
318,-120.5,3.5
318,-120.5,2.5
318,-120.5,2.5
320,-124.5,3.5
446,-128.5,5.5
446,-128.5,5.5
446,-128.5,5.5
446,-128.5,5.5
446,-128.5,5.5
447,-131.5,5.5
447,-132.5,5.5
447,-132.5,5.5
447,-132.5,5.5
447,-132.5,5.5
447,-132.5,5.5
447,-132.5,5.5
447,-132.5,5.5
447,-132.5,5.5
447,-132.5,5.5
447,-133.5,5.5
447,-133.5,5.5
447,-133.5,5.5
447,-133.5,5.5
447,-133.5,5.5
447,-133.5,5.5
447,-133.5,5.5
447,-133.5,5.5
448,-133.5,5.5
448,-133.5,5.5
448,-134.5,5.5
448,-134.5,5.5
448,-134.5,5.5
448,-134.5,5.5
449,-140.5,0.5
449,-140.5,0.5
449,-140.5,0.5
449,-140.5,0.5
456,-141.5,0.5
456,-141.5,0.5
456,-141.5,0.5
456,-141.5,0.5
520,-112.5,1.5
520,-112.5,1.5
520,-112.5,1.5
520,-112.5,1.5
520,-112.5,1.5
520,-112.5,1.5
520,-113.5,1.5
520,-113.5,1.5
520,-113.5,1.5
520,-113.5,1.5
520,-113.5,1.5
520,-113.5,1.5
520,-114.5,1.5
521,-114.5,1.5
521,-114.5,1.5
521,-114.5,2.5
521,-116.5,2.5
521,-116.5,2.5
521,-116.5,2.5
521,-116.5,1.5
521,-116.5,1.5
521,-116.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-117.5,1.5
521,-118.5,1.5
521,-118.5,1.5
522,-118.5,1.5
522,-118.5,1.5
522,-118.5,1.5
522,-118.5,1.5
522,-118.5,1.5
522,-118.5,1.5
522,-118.5,1.5
522,-118.5,1.5
522,-118.5,1.5
522,-118.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-119.5,1.5
522,-120.5,1.5
522,-120.5,1.5
522,-120.5,1.5
522,-120.5,1.5
522,-120.5,1.5
522,-120.5,1.5
522,-120.5,1.5
522,-120.5,1.5
523,-120.5,1.5
523,-121.5,1.5
523,-121.5,1.5
523,-121.5,1.5
523,-121.5,1.5
523,-121.5,1.5
523,-121.5,1.5
523,-121.5,1.5
523,-121.5,1.5
523,-121.5,1.5
523,-121.5,1.5
523,-121.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-122.5,1.5
523,-123.5,1.5
523,-123.5,1.5
523,-123.5,1.5
523,-123.5,1.5
523,-123.5,1.5
523,-123.5,1.5
523,-123.5,1.5
523,-123.5,1.5
523,-123.5,1.5
523,-123.5,1.5
523,-123.5,2.5
523,-123.5,2.5
524,-123.5,2.5
524,-123.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-124.5,2.5
524,-125.5,2.5
392,-80.5,-13.5
392,-80.5,-14.5
392,-80.5,-14.5
392,-80.5,-14.5
392,-80.5,-14.5
392,-80.5,-14.5
392,-80.5,-14.5
392,-80.5,-14.5
392,-79.5,-14.5
392,-79.5,-14.5
392,-79.5,-14.5
392,-79.5,-14.5
392,-79.5,-14.5
392,-79.5,-14.5
393,-79.5,-14.5
393,-79.5,-15.5
393,-79.5,-15.5
393,-79.5,-15.5
393,-79.5,-15.5
393,-79.5,-15.5
393,-79.5,-15.5
393,-79.5,-15.5
393,-79.5,-15.5
393,-79.5,-15.5
393,-79.5,-15.5
393,-79.5,-15.5
393,-79.5,-16.5
393,-79.5,-16.5
393,-79.5,-16.5
393,-79.5,-16.5
491,-95.5,2.5
491,-95.5,1.5
491,-95.5,1.5
491,-95.5,1.5
491,-95.5,1.5
491,-95.5,1.5
491,-95.5,1.5
491,-95.5,1.5
491,-95.5,1.5
491,-95.5,1.5
491,-95.5,1.5
491,-95.5,0.5
492,-95.5,0.5
492,-95.5,0.5
492,-95.5,0.5
492,-95.5,0.5
492,-95.5,0.5
492,-95.5,0.5
492,-95.5,0.5
492,-95.5,0.5
492,-95.5,0.5
492,-95.5,0.5
492,-95.5,0.5
492,-96.5,0.5
492,-96.5,0.5
492,-96.5,0.5
492,-96.5,0.5
492,-96.5,0.5
492,-96.5,0.5
492,-96.5,0.5
492,-96.5,0.5
492,-96.5,0.5
492,-96.5,0.5
493,-97.5,0.5
493,-97.5,0.5
493,-97.5,0.5
493,-97.5,0.5
493,-97.5,0.5
493,-98.5,1.5
493,-98.5,1.5
493,-98.5,1.5
493,-98.5,1.5
493,-98.5,1.5
493,-98.5,1.5
493,-99.5,1.5
493,-99.5,1.5
493,-99.5,1.5
493,-99.5,1.5
493,-99.5,1.5
493,-99.5,1.5
493,-99.5,1.5
493,-99.5,1.5
493,-99.5,1.5
493,-99.5,1.5
493,-99.5,1.5
493,-99.5,1.5
494,-100.5,1.5
494,-100.5,1.5
494,-100.5,1.5
494,-100.5,1.5
494,-100.5,1.5
498,-122.5,1.5
498,-122.5,1.5
498,-122.5,1.5
498,-122.5,1.5
498,-122.5,1.5
498,-122.5,1.5
498,-122.5,1.5
498,-122.5,1.5
498,-122.5,1.5
498,-122.5,0.5
498,-122.5,0.5
498,-122.5,0.5
498,-122.5,0.5
498,-122.5,0.5
498,-122.5,0.5
498,-122.5,0.5
498,-123.5,0.5
498,-123.5,0.5
498,-123.5,0.5
498,-123.5,0.5
499,-123.5,0.5
499,-123.5,0.5
499,-123.5,0.5
508,-138.5,0.5
509,-138.5,-0.5
509,-138.5,0.5
509,-138.5,0.5
520,-148.5,1.5
520,-148.5,0.5
520,-148.5,0.5
520,-148.5,0.5
520,-148.5,0.5
520,-148.5,0.5
281,-102.5,4.5
281,-104.5,4.5
284,-112.5,4.5
460,-85.5,-0.5
460,-86.5,-0.5
460,-86.5,-0.5
460,-87.5,-0.5
460,-87.5,-1.5
461,-87.5,-1.5
461,-87.5,-1.5
461,-87.5,-1.5
461,-87.5,-2.5
461,-87.5,-2.5
461,-87.5,-2.5
461,-87.5,-2.5
461,-87.5,-2.5
461,-87.5,-3.5
461,-87.5,-3.5
461,-88.5,-3.5
464,-88.5,-7.5
468,-82.5,-10.5
471,-81.5,-13.5
533,-88.5,-0.5
533,-88.5,-0.5
535,-91.5,3.5
536,-93.5,1.5
539,-92.5,3.5
542,-92.5,0.5
550,-96.5,0.5
618,-87.5,0.5
618,-87.5,0.5
618,-87.5,0.5
618,-87.5,0.5
618,-87.5,0.5
618,-87.5,-0.5
619,-87.5,-0.5
619,-87.5,-0.5
619,-87.5,-1.5
619,-87.5,-1.5
620,-89.5,-2.5
620,-89.5,-2.5
620,-89.5,-2.5
663,-87.5,-2.5
663,-87.5,-2.5
663,-87.5,-2.5
663,-87.5,-2.5
663,-86.5,-2.5
663,-86.5,-1.5
663,-85.5,-1.5
471,-109.5,4.5
389,-73.5,-17.5
390,-72.5,-17.5
392,-73.5,-18.5
393,-74.5,-18.5
393,-74.5,-17.5
400,-75.5,-18.5
400,-75.5,-17.5
400,-75.5,-17.5
408,-77.5,-12.5
408,-78.5,-11.5
408,-78.5,-11.5
408,-78.5,-10.5
441,-81.5,-8.5
441,-81.5,-8.5
442,-81.5,-9.5
442,-81.5,-10.5
444,-81.5,-9.5
445,-80.5,-10.5
445,-80.5,-10.5
450,-81.5,-14.5
450,-81.5,-13.5
496,-84.5,-12.5
497,-84.5,-9.5
505,-83.5,-0.5
505,-84.5,-0.5
505,-84.5,-0.5
505,-84.5,-1.5
505,-85.5,-1.5
505,-85.5,-1.5
613,-84.5,2.5
614,-84.5,2.5
614,-84.5,1.5
614,-84.5,1.5
614,-83.5,1.5
614,-82.5,0.5
615,-82.5,-0.5
648,-82.5,1.5
649,-81.5,1.5
338,-86.5,-10.5
339,-86.5,-10.5
339,-86.5,-10.5
339,-86.5,-10.5
339,-86.5,-10.5
339,-86.5,-10.5
339,-86.5,-10.5
339,-86.5,-10.5
339,-87.5,-11.5
339,-87.5,-11.5
373,-98.5,-9.5
373,-98.5,-9.5
373,-97.5,-9.5
373,-97.5,-9.5
390,-84.5,-11.5
390,-84.5,-11.5
390,-84.5,-11.5
390,-84.5,-11.5
390,-84.5,-12.5
390,-85.5,-12.5
390,-85.5,-12.5
390,-85.5,-12.5
390,-85.5,-12.5
424,-84.5,-3.5
424,-84.5,-3.5
424,-84.5,-3.5
424,-84.5,-3.5
424,-84.5,-3.5
424,-84.5,-3.5
435,-84.5,-11.5
435,-84.5,-12.5
435,-84.5,-12.5
435,-84.5,-12.5
435,-84.5,-12.5
435,-84.5,-12.5
436,-84.5,-14.5
480,-85.5,-11.5
480,-85.5,-12.5
480,-85.5,-12.5
480,-85.5,-12.5
480,-85.5,-12.5
480,-85.5,-12.5
480,-85.5,-12.5
480,-85.5,-13.5
480,-85.5,-13.5
480,-86.5,-13.5
480,-86.5,-13.5
480,-86.5,-13.5
480,-86.5,-13.5
516,-85.5,-14.5
562,-90.5,-12.5
563,-89.5,-12.5
563,-89.5,-12.5
563,-89.5,-12.5
563,-88.5,-12.5
563,-88.5,-12.5
563,-88.5,-12.5
563,-88.5,-12.5
563,-87.5,-12.5
563,-87.5,-12.5
564,-87.5,-12.5
587,-86.5,-12.5
