lon,lat,u,v
-154,45,0.031917501240968704,-0.0015256227925419807
-154,46,0.03198999911546707,-9.883561142487451e-5
-154,47,0.030171215534210205,0.0012031177757307887
-154,48,0.027694961056113243,0.001998709747567773
-154,49,0.024472495540976524,0.002046701032668352
-154,50,0.019187048077583313,1.0395648132544011e-5
-153,-50,0.07447183132171631,0.00815610308200121
-153,-49,0.062503717839717865,0.009183168411254883
-153,-48,0.04798729717731476,0.01058022677898407
-153,-47,0.0336814820766449,0.0116998590528965
-153,-46,0.020977439358830452,0.012213609181344509
-153,-45,0.011925936676561832,0.011552409268915653
-153,-44,0.00656850915402174,0.01054991502314806
-153,-43,0.0039518410339951515,0.009247434325516224
-153,-42,0.0040014274418354034,0.007634961046278477
-153,-41,0.005285796243697405,0.00608430290594697
-153,-40,0.007123617455363274,0.00440174899995327
-153,-39,0.009159937500953674,0.0024157094303518534
-153,-38,0.009924731217324734,8.476170478388667e-4
-153,-37,0.010031458921730518,-4.170879255980253e-4
-153,-36,0.010055286809802055,-0.0011296778684481978
-153,-35,0.01063996460288763,-0.0018807074520736933
-153,-34,0.011764333583414555,-0.002591298194602132
-153,-33,0.01478518731892109,-0.0032686253543943167
-153,-32,0.01802891492843628,-0.003925994038581848
-153,-31,0.021039428189396858,-0.004583669360727072
-153,-30,0.023731956258416176,-0.00526538398116827
-153,-29,0.025767123326659203,-0.005933295004069805
-153,-28,0.025541914626955986,-0.006706993095576763
-153,-27,0.024450460448861122,-0.007526063360273838
-153,-26,0.021133357658982277,-0.007643271237611771
-153,-25,0.01718868687748909,-0.007720539346337318
-153,-24,0.014353539794683456,-0.008064450696110725
-153,-23,0.01167876273393631,-0.008413290604948997
-153,-22,0.00962225440889597,-0.008797843009233475
-153,-21,0.00710406806319952,-0.008999768644571304
-153,-20,0.004700087942183018,-0.009105811826884747
-153,-19,0.0015384451253339648,-0.008396370336413383
-153,-18,-0.002109993016347289,-0.007159745320677757
-153,-17,-0.011558311060070992,-0.004198804497718811
-153,-16,-0.02326824888586998,-5.65475900657475e-4
-153,-15,-0.033398084342479706,0.003608649829402566
-153,-14,-0.04276338964700699,0.007764305919408798
-153,-13,-0.04511488229036331,0.010454251430928707
-153,-12,-0.046013861894607544,0.012297960929572582
-153,-11,-0.04444921016693115,0.012706185691058636
-153,-10,-0.04390406236052513,0.011584061197936535
-153,-9,-0.048833973705768585,0.009094826877117157
-153,-8,-0.06757250428199768,0.006003197748214006
-153,-7,-0.11129464954137802,0.004244200419634581
-153,-6,-0.16950049996376038,0.0027163990307599306
-153,-5,-0.22755920886993408,0.003945379517972469
-153,-4,-0.2749319076538086,0.008560682646930218
-153,-3,-0.33240175247192383,0.01695963926613331
-153,-2,-0.3417171239852905,0.024424973875284195
-153,-1,-0.12108566612005234,0.019603483378887177
-153,0,0.16212224960327148,0.01392422430217266
-153,1,-0.016095221042633057,0.011453467421233654
-153,2,-0.22537750005722046,0.006404275540262461
-153,3,-0.2314712405204773,0.009762910194694996
-153,4,-0.10606500506401062,0.020265739411115646
-153,5,0.018894191831350327,0.031128108501434326
-153,6,0.06792531907558441,0.03443160653114319
-153,7,0.06000247225165367,0.033040910959243774
-153,8,0.019598929211497307,0.028691479936242104
-153,9,-0.02801319770514965,0.02319902367889881
-153,10,-0.070259690284729,0.01844724453985691
-153,11,-0.10632803291082382,0.014198562130331993
-153,12,-0.12725618481636047,0.009971429593861103
-153,13,-0.1330542117357254,0.007021924015134573
-153,14,-0.13221591711044312,0.004743449855595827
-153,15,-0.11339753121137619,0.0032620811834931374
-153,16,-0.0956805944442749,0.00168897258117795
-153,17,-0.07241196930408478,-3.106418444076553e-5
-153,18,-0.04821152612566948,-0.0010235535446554422
-153,19,-0.02177744358778,-9.475248225498945e-5
-153,20,-0.004387781955301762,0.001105366856791079
-153,21,-8.273940184153616e-4,0.0026679157745093107
-153,22,0.005058999639004469,0.0028213036712259054
-153,23,0.013179386034607887,0.0017345539527013898
-153,24,0.019385600462555885,7.54549924749881e-4
-153,25,0.024785172194242477,-1.729532377794385e-4
-153,26,0.027795836329460144,-9.452714584767818e-4
-153,27,0.030055731534957886,-0.001679854467511177
-153,28,0.025589529424905777,-0.0021977853029966354
-153,29,0.021796436980366707,-0.0025766876060515642
-153,30,0.019150510430336,-0.002837343141436577
-153,31,0.018917078152298927,-0.0028042292688041925
-153,32,0.020692341029644012,-0.002547619165852666
-153,33,0.022696735337376595,-0.002946676919236779
-153,34,0.024814127013087273,-0.0035862841177731752
-153,35,0.027210701256990433,-0.004838328808546066
-153,36,0.028808923438191414,-0.005792739801108837
-153,37,0.02969503030180931,-0.006461042445152998
-153,38,0.03042413666844368,-0.006617091596126556
-153,39,0.030452314764261246,-0.006516617257148027
-153,40,0.029019279405474663,-0.005998297594487667
-153,41,0.028825081884860992,-0.005182757042348385
-153,42,0.028758611530065536,-0.004338639788329601
-153,43,0.02790173888206482,-0.003764647524803877
-153,44,0.029538951814174652,-0.0026874335017055273
-153,45,0.0313873365521431,-0.0012371207121759653
-153,46,0.0320943184196949,8.058741223067045e-4
-153,47,0.030920544639229774,0.002930818125605583
-153,48,0.028980350121855736,0.004494511988013983
-153,49,0.026223482564091682,0.005122048314660788
-153,50,0.02194802090525627,0.0034064892679452896
-152,-50,0.0736234039068222,0.006605173461139202
-152,-49,0.060661304742097855,0.008129571564495564
-152,-48,0.04616247117519379,0.009885131381452084
-152,-47,0.032230786979198456,0.011119530536234379
-152,-46,0.0199552234262228,0.011463136412203312
-152,-45,0.011487038806080818,0.010419433936476707
-152,-44,0.006349828094244003,0.009396262466907501
-152,-43,0.0037782257422804832,0.008336884900927544
-152,-42,0.003950750455260277,0.007250774186104536
-152,-41,0.005235886201262474,0.005934489890933037
-152,-40,0.007058857474476099,0.004319711588323116
-152,-39,0.009156936779618263,0.0022197947837412357
-152,-38,0.009608974680304527,7.793534896336496e-4
-152,-37,0.009269844740629196,-3.062558826059103e-4
-152,-36,0.009368185885250568,-8.912165067158639e-4
-152,-35,0.010228910483419895,-0.0017627894412726164
-152,-34,0.01181262917816639,-0.002851863158866763
-152,-33,0.014875982888042927,-0.004125301260501146
-152,-32,0.01809973642230034,-0.005368722137063742
-152,-31,0.021090982481837273,-0.0064987181685864925
-152,-30,0.023846905678510666,-0.0075221918523311615
-152,-29,0.02606385573744774,-0.008388880640268326
-152,-28,0.025748979300260544,-0.00920907873660326
-152,-27,0.024457791820168495,-0.010012746788561344
-152,-26,0.02122160978615284,-0.010172892361879349
-152,-25,0.01741315796971321,-0.010207054205238819
-152,-24,0.014842630364000797,-0.010225854814052582
-152,-23,0.012791945599019527,-0.010254460386931896
-152,-22,0.010191256180405617,-0.010018781758844852
-152,-21,0.0076347580179572105,-0.009639945812523365
-152,-20,0.005186501424759626,-0.009143260307610035
-152,-19,0.0010183871490880847,-0.007497458718717098
-152,-18,-0.004267800599336624,-0.0051044016145169735
-152,-17,-0.014810916967689991,-0.0013374818954616785
-152,-16,-0.02740398980677128,0.0029652107041329145
-152,-15,-0.03718327358365059,0.006796502973884344
-152,-14,-0.045941125601530075,0.010411198250949383
-152,-13,-0.04690174013376236,0.012092271819710732
-152,-12,-0.04642569646239281,0.01295067835599184
-152,-11,-0.04351309314370155,0.012413701973855495
-152,-10,-0.041647423058748245,0.01056377962231636
-152,-9,-0.04593048244714737,0.007446870673447847
-152,-8,-0.06570973247289658,0.004283939488232136
-152,-7,-0.11020739376544952,0.0022927301470190287
-152,-6,-0.17027820646762848,1.2815163063351065e-4
-152,-5,-0.23035205900669098,0.0020210002548992634
-152,-4,-0.2796761989593506,0.008777504786849022
-152,-3,-0.33417224884033203,0.020533667877316475
-152,-2,-0.3314679265022278,0.03466865047812462
-152,-1,-0.10647215694189072,0.045295897871255875
-152,0,0.1812840849161148,0.048579029738903046
-152,1,0.008992459625005722,0.03223891928792
-152,2,-0.20858058333396912,0.020998401567339897
-152,3,-0.22719457745552063,0.02019447833299637
-152,4,-0.1118149682879448,0.02581552043557167
-152,5,0.01181199960410595,0.038427092134952545
-152,6,0.06559006124734879,0.04507681354880333
-152,7,0.061716727912425995,0.04315647855401039
-152,8,0.02323172241449356,0.03666243702173233
-152,9,-0.025630922988057137,0.02894626185297966
-152,10,-0.06895861029624939,0.022378798574209213
-152,11,-0.1061081662774086,0.01661449857056141
-152,12,-0.12814176082611084,0.011674433946609497
-152,13,-0.1355428844690323,0.00789411086589098
-152,14,-0.13380296528339386,0.005340344738215208
-152,15,-0.1140722781419754,0.003982999827712774
-152,16,-0.0956527441740036,0.002711987355723977
-152,17,-0.07172338664531708,0.0016163282562047243
-152,18,-0.04806467518210411,7.889537955634296e-4
-152,19,-0.025233639404177666,7.56397086661309e-4
-152,20,-0.009083501063287258,9.785861475393176e-4
-152,21,-0.001982792979106307,0.0012241610093042254
-152,22,0.005307499784976244,6.367313326336443e-4
-152,23,0.012774490751326084,-7.174396305344999e-4
-152,24,0.01879132352769375,-0.0015304092084988952
-152,25,0.024104060605168343,-0.002079619327560067
-152,26,0.02773558534681797,-0.001998339081183076
-152,27,0.029976125806570053,-0.0018625652883201838
-152,28,0.025610819458961487,-0.002042372478172183
-152,29,0.021825985983014107,-0.0022702242713421583
-152,30,0.018932165578007698,-0.0029257384594529867
-152,31,0.018477965146303177,-0.0030604787170886993
-152,32,0.019990887492895126,-0.0027654506266117096
-152,33,0.022493230178952217,-0.0027472577057778835
-152,34,0.025116145610809326,-0.0029559070244431496
-152,35,0.027277955785393715,-0.004027474205940962
-152,36,0.02861783094704151,-0.0048502907156944275
-152,37,0.029259078204631805,-0.005481493193656206
-152,38,0.029558878391981125,-0.005499819293618202
-152,39,0.029176868498325348,-0.00527613889425993
-152,40,0.027471885085105896,-0.004686736036092043
-152,41,0.027292821556329727,-0.00396314263343811
-152,42,0.02736498974263668,-0.0033492434304207563
-152,43,0.027014000341296196,-0.0031137564219534397
-152,44,0.028557056561112404,-0.00240572658367455
-152,45,0.030420394614338875,-0.001006611855700612
-152,46,0.031504351645708084,0.0012665955582633615
-152,47,0.03115149587392807,0.0036686707753688097
-152,48,0.030011454597115517,0.0053770351223647594
-152,49,0.028011629357933998,0.0060315183363854885
-152,50,0.0248026754707098,0.004474261309951544
-151,-50,0.07229124754667282,0.005120105110108852
-151,-49,0.05903447046875954,0.006958163343369961
-151,-48,0.04463323578238487,0.00861489400267601
-151,-47,0.030980682000517845,0.009765042923390865
-151,-46,0.019048050045967102,0.010258673690259457
-151,-45,0.010681362822651863,0.009988232515752316
-151,-44,0.005677227862179279,0.009502007625997066
-151,-43,0.0032321482431143522,0.008718898519873619
-151,-42,0.003453690093010664,0.007437845692038536
-151,-41,0.005065583158284426,0.006027615163475275
-151,-40,0.007166014052927494,0.004412316717207432
-151,-39,0.009022850543260574,0.0025639189407229424
-151,-38,0.009028290398418903,0.0014448058791458607
-151,-37,0.008257455192506313,6.395928794518113e-4
-151,-36,0.009034693241119385,-1.7595205281395465e-4
-151,-35,0.01053005550056696,-0.0014488350134342909
-151,-34,0.012669685296714306,-0.0030859995167702436
-151,-33,0.015422643162310123,-0.0044164289720356464
-151,-32,0.018355386331677437,-0.0056423526257276535
-151,-31,0.02176530472934246,-0.006746151950210333
-151,-30,0.024650488048791885,-0.007888080552220345
-151,-29,0.02664329670369625,-0.009032043628394604
-151,-28,0.02606780268251896,-0.010000087320804596
-151,-27,0.02450205385684967,-0.010901939123868942
-151,-26,0.02116755209863186,-0.010819857008755207
-151,-25,0.01732541061937809,-0.010550073347985744
-151,-24,0.01510023046284914,-0.010024528950452805
-151,-23,0.012528663501143456,-0.009394162334501743
-151,-22,0.010287672281265259,-0.008730470202863216
-151,-21,0.007574776653200388,-0.007882465608417988
-151,-20,0.004375063348561525,-0.006859030574560165
-151,-19,-9.685307159088552e-4,-0.004700423683971167
-151,-18,-0.0077050430700182915,-0.0017962241545319557
-151,-17,-0.018367819488048553,0.001860472490079701
-151,-16,-0.030570929870009422,0.0058135828003287315
-151,-15,-0.03943146392703056,0.008792676031589508
-151,-14,-0.04718538373708725,0.011476671323180199
-151,-13,-0.046990007162094116,0.012372617609798908
-151,-12,-0.045479342341423035,0.012633171863853931
-151,-11,-0.04170043393969536,0.011809534393250942
-151,-10,-0.03913668543100357,0.010020057670772076
-151,-9,-0.04329874366521835,0.007123642601072788
-151,-8,-0.06406126171350479,0.004377592820674181
-151,-7,-0.10902127623558044,0.002509267535060644
-151,-6,-0.1694762110710144,6.273506005527452e-5
-151,-5,-0.230922132730484,3.910457016900182e-4
-151,-4,-0.2819019854068756,0.003194030374288559
-151,-3,-0.3342857360839844,0.008522608317434788
-151,-2,-0.32776370644569397,0.015734082087874413
-151,-1,-0.09509944915771484,0.023000722751021385
-151,0,0.20224055647850037,0.02673954702913761
-151,1,0.026839489117264748,0.021597277373075485
-151,2,-0.2012663632631302,0.018991630524396896
-151,3,-0.21879717707633972,0.020277714356780052
-151,4,-0.11001581698656082,0.023688877001404762
-151,5,0.006019230931997299,0.03185925632715225
-151,6,0.05959578976035118,0.03943910449743271
-151,7,0.059173230081796646,0.04193773865699768
-151,8,0.025059079751372337,0.03984872251749039
-151,9,-0.02190054953098297,0.03348231688141823
-151,10,-0.06501269340515137,0.02657378278672695
-151,11,-0.10312163829803467,0.019658932462334633
-151,12,-0.12732118368148804,0.013578847981989384
-151,13,-0.13610415160655975,0.008790273219347
-151,14,-0.13546305894851685,0.005310622043907642
-151,15,-0.11680673807859421,0.003778200363740325
-151,16,-0.0968656912446022,0.002685347106307745
-151,17,-0.07195615768432617,0.0017291869735345244
-151,18,-0.048136137425899506,8.985031745396554e-4
-151,19,-0.026511283591389656,4.13400586694479e-4
-151,20,-0.010146276094019413,-6.601427594432607e-5
-151,21,-0.0014735296135768294,-6.598249892704189e-4
-151,22,0.006360749714076519,-0.0017049664165824652
-151,23,0.013425727374851704,-0.0031659789383411407
-151,24,0.018795592710375786,-0.003759446321055293
-151,25,0.02333911508321762,-0.003930612001568079
-151,26,0.02670588158071041,-0.003284983802586794
-151,27,0.028833357617259026,-0.0025147986598312855
-151,28,0.02511448599398136,-0.002321075415238738
-151,29,0.021794583648443222,-0.0022243389394134283
-151,30,0.01888352446258068,-0.0026629045605659485
-151,31,0.01811281032860279,-0.0028353796806186438
-151,32,0.01902996003627777,-0.0028319095727056265
-151,33,0.021485621109604836,-0.002939939498901367
-151,34,0.024195628240704536,-0.003126220777630806
-151,35,0.026540379971265793,-0.003587256418541074
-151,36,0.027963262051343918,-0.003977350424975157
-151,37,0.02858794294297695,-0.004332158248871565
-151,38,0.028668327257037163,-0.0044141788966953754
-151,39,0.028010891750454903,-0.004417067859321833
-151,40,0.02613372914493084,-0.004223552066832781
-151,41,0.02602599747478962,-0.003965013660490513
-151,42,0.02618817426264286,-0.003712582401931286
-151,43,0.025952374562621117,-0.003566207829862833
-151,44,0.027068747207522392,-0.0027433992363512516
-151,45,0.028615616261959076,-0.0011874466435983777
-151,46,0.029891440644860268,0.001237347605638206
-151,47,0.03052486665546894,0.003806855995208025
-151,48,0.03038790449500084,0.005673117004334927
-151,49,0.029325006529688835,0.006494797300547361
-151,50,0.02703283168375492,0.0055032093077898026
-150,-50,0.07095901668071747,0.0036351580638438463
-150,-49,0.057407695800065994,0.005786756053566933
-150,-48,0.04310406371951103,0.007344543002545834
-150,-47,0.02973061613738537,0.008410396985709667
-150,-46,0.01814086362719536,0.009054137393832207
-150,-45,0.009875474497675896,0.009556780569255352
-150,-44,0.005004716571420431,0.009607518091797829
-150,-43,0.0026861662045121193,0.009100926108658314
-150,-42,0.002958450699225068,0.007624092511832714
-150,-41,0.0048960428684949875,0.006120558828115463
-150,-40,0.007273848168551922,0.00450474489480257
-150,-39,0.00889458879828453,0.0029039031360298395
-150,-38,0.008395392447710037,0.0021164577919989824
-150,-37,0.0072450172156095505,0.0015856088139116764
-150,-36,0.008701271377503872,5.394078907556832e-4
-150,-35,0.01083134301006794,-0.001134841819293797
-150,-34,0.01352690253406763,-0.003320131916552782
-150,-33,0.01596939191222191,-0.004707442596554756
-150,-32,0.018610328435897827,-0.005915072280913591
-150,-31,0.02243855968117714,-0.00698423944413662
-150,-30,0.02545429952442646,-0.0082422886043787
-150,-29,0.02722243219614029,-0.009672637097537518
-150,-28,0.026386648416519165,-0.010790755040943623
-150,-27,0.024546321481466293,-0.011790810152888298
-150,-26,0.021108631044626236,-0.011461618356406689
-150,-25,0.017687978222966194,-0.010946790687739849
-150,-24,0.014806898310780525,-0.009709645994007587
-150,-23,0.012262657284736633,-0.008517534472048283
-150,-22,0.0103869354352355,-0.007436493877321482
-150,-21,0.0075146774761378765,-0.006124506704509258
-150,-20,0.003563363803550601,-0.00457433657720685
-150,-19,-0.0029578779358416796,-0.0019000549800693989
-150,-18,-0.01116308942437172,0.0015238968189805746
-150,-17,-0.021953634917736053,0.00507702399045229
-150,-16,-0.033763132989406586,0.008685626089572906
-150,-15,-0.04168701171875,0.010798143222928047
-150,-14,-0.04842925816774368,0.012541825883090496
-150,-13,-0.04707794263958931,0.012652689591050148
-150,-12,-0.044530853629112244,0.012315747328102589
-150,-11,-0.039877165108919144,0.011206693947315216
-150,-10,-0.03659336268901825,0.00948386825621128
-150,-9,-0.04063151776790619,0.006806208752095699
-150,-8,-0.06241283938288689,0.004471608903259039
-150,-7,-0.10783512890338898,0.0027262421790510416
-150,-6,-0.16867391765117645,-2.1899156763538485e-6
-150,-5,-0.23149172961711884,-0.0012388508766889572
-150,-4,-0.28412726521492004,-0.00239060097374022
-150,-3,-0.33439889550209045,-0.0034915683791041374
-150,-2,-0.32405588030815125,-0.0032031924929469824
-150,-1,-0.08369209617376328,6.847596378065646e-4
-150,0,0.22320975363254547,0.004882646258920431
-150,1,0.04480506479740143,0.010763030499219894
-150,2,-0.19390925765037537,0.016920270398259163
-150,3,-0.21039900183677673,0.02035887911915779
-150,4,-0.10821514576673508,0.02156069315969944
-150,5,2.278084575664252e-4,0.025302059948444366
-150,6,0.053594619035720825,0.03381393477320671
-150,7,0.056603845208883286,0.0407685786485672
-150,8,0.02688506431877613,0.04304278641939163
-150,9,-0.018169591203331947,0.0380207784473896
-150,10,-0.061066754162311554,0.030764175578951836
-150,11,-0.10013332217931747,0.02271418459713459
-150,12,-0.12723408639431,0.01541474275290966
-150,13,-0.13678696751594543,0.009748956188559532
-150,14,-0.1372888684272766,0.005326076876372099
-150,15,-0.11851213872432709,0.003769099712371826
-150,16,-0.09889348596334457,0.0025744899176061153
-150,17,-0.07219541072845459,0.0018515906995162368
-150,18,-0.04820818826556206,0.0010074402671307325
-150,19,-0.02760663442313671,8.35521950648399e-6
-150,20,-0.011204050853848457,-0.0011095553636550903
-150,21,-9.661494987085462e-4,-0.0025403823237866163
-150,22,0.007410738151520491,-0.004042164422571659
-150,23,0.01407987903803587,-0.00561074074357748
-150,24,0.018806295469403267,-0.005983990151435137
-150,25,0.022588754072785378,-0.005776527337729931
-150,26,0.02568250522017479,-0.00457107974216342
-150,27,0.027690738439559937,-0.0031672106124460697
-150,28,0.0246182419359684,-0.0025999683421105146
-150,29,0.02176247164607048,-0.0021788591984659433
-150,30,0.018836138769984245,-0.0023976145312190056
-150,31,0.01775718294084072,-0.0026214199606329203
-150,32,0.018024766817688942,-0.0029557649977505207
-150,33,0.02050229161977768,-0.003138946834951639
-150,34,0.023272661492228508,-0.003302469151094556
-150,35,0.025810755789279938,-0.00315702217631042
-150,36,0.027319589629769325,-0.003122837282717228
-150,37,0.027968592941761017,-0.0031984143424779177
-150,38,0.027731331065297127,-0.0033942260779440403
-150,39,0.02684924006462097,-0.003599206218495965
-150,40,0.024814626201987267,-0.003863795194774866
-150,41,0.024803796783089638,-0.004155060276389122
-150,42,0.025061437860131264,-0.004318836610764265
-150,43,0.024901757016777992,-0.0042400117963552475
-150,44,0.025549832731485367,-0.0031985135283321142
-150,45,0.026519134640693665,-0.00152063206769526
-150,46,0.02779489755630493,9.770877659320831e-4
-150,47,0.029396014288067818,0.0035677929408848286
-150,48,0.030248669907450676,0.005487832240760326
-150,49,0.030086355283856392,0.006470549385994673
-150,50,0.02849966660141945,0.006017706356942654
-149,-50,0.06910265237092972,0.0028150235302746296
-149,-49,0.05555585026741028,0.005496620200574398
-149,-48,0.0411774180829525,0.0076631708070635796
-149,-47,0.0278603695333004,0.009312642738223076
-149,-46,0.016540171578526497,0.010435416363179684
-149,-45,0.008526003919541836,0.010762152262032032
-149,-44,0.00427583884447813,0.010476769879460335
-149,-43,0.002604871289804578,0.0095846988260746
-149,-42,0.00287129869684577,0.007877222262322903
-149,-41,0.004947664216160774,0.006340779364109039
-149,-40,0.007360849995166063,0.004789259284734726
-149,-39,0.008513989858329296,0.003345154458656907
-149,-38,0.007660198025405407,0.0025993497110903263
-149,-37,0.006323605310171843,0.0020374890882521868
-149,-36,0.008777745068073273,8.136001415550709e-4
-149,-35,0.011667371727526188,-0.0010366986971348524
-149,-34,0.014847030863165855,-0.0033998009748756886
-149,-33,0.0168137326836586,-0.005085236858576536
-149,-32,0.01906021311879158,-0.006617046892642975
-149,-31,0.02349122054874897,-0.008046003989875317
-149,-30,0.02631915546953678,-0.009227068163454533
-149,-29,0.02702709659934044,-0.010072953999042511
-149,-28,0.025877824053168297,-0.01021258533000946
-149,-27,0.024003129452466965,-0.01007508672773838
-149,-26,0.020560141652822495,-0.009174604900181293
-149,-25,0.017117531970143318,-0.00820264033973217
-149,-24,0.014119613915681839,-0.006883953232318163
-149,-23,0.011579356156289577,-0.005588024854660034
-149,-22,0.009980887174606323,-0.004319649655371904
-149,-21,0.006803206633776426,-0.002745602047070861
-149,-20,0.0018997512524947524,-8.637247374281287e-4
-149,-19,-0.00534085463732481,0.0017010249430313706
-149,-18,-0.014118713326752186,0.004722933284938335
-149,-17,-0.024329371750354767,0.007437834050506353
-149,-16,-0.035131294280290604,0.010055413469672203
-149,-15,-0.042049117386341095,0.011219542473554611
-149,-14,-0.04780469089746475,0.012062079273164272
-149,-13,-0.04604724422097206,0.011730650439858437
-149,-12,-0.043180759996175766,0.011175685562193394
-149,-11,-0.03781114146113396,0.01017057616263628
-149,-10,-0.03454335406422615,0.008667012676596642
-149,-9,-0.03911327198147774,0.006417169701308012
-149,-8,-0.06129011884331703,0.004526954609900713
-149,-7,-0.10727489739656448,0.003097245702520013
-149,-6,-0.16927410662174225,0.0016942403744906187
-149,-5,-0.23234261572360992,0.0027680047787725925
-149,-4,-0.28502780199050903,0.0061903102323412895
-149,-3,-0.3307435214519501,0.010167588479816914
-149,-2,-0.3114328980445862,0.010621163062751293
-149,-1,-0.06101767718791962,0.006809279788285494
-149,0,0.24151994287967682,0.002547225449234247
-149,1,0.05552099645137787,0.005151042249053717
-149,2,-0.1845036745071411,0.008399437181651592
-149,3,-0.2047724723815918,0.010994577780365944
-149,4,-0.10803897678852081,0.0171806737780571
-149,5,-0.005292870569974184,0.02596932090818882
-149,6,0.04506577178835869,0.03574882075190544
-149,7,0.04954417049884796,0.042299140244722366
-149,8,0.025460634380578995,0.04317697510123253
-149,9,-0.01581709086894989,0.03875463083386421
-149,10,-0.05657154694199562,0.03205658122897148
-149,11,-0.09548110514879227,0.024306248873472214
-149,12,-0.12441205978393555,0.01685354858636856
-149,13,-0.13548634946346283,0.010489593259990215
-149,14,-0.137147456407547,0.005274457391351461
-149,15,-0.1192784234881401,0.0033622083719819784
-149,16,-0.10033605247735977,0.0019007126102223992
-149,17,-0.07299051433801651,0.0011918437667191029
-149,18,-0.048572469502687454,3.4154870081692934e-4
-149,19,-0.027780922129750252,-7.697554538026452e-4
-149,20,-0.010974763892591,-0.0019963611848652363
-149,21,-1.1675643690978177e-5,-0.003563197562471032
-149,22,0.008487692102789879,-0.0050940257497131824
-149,23,0.014726754277944565,-0.00659277755767107
-149,24,0.018664922565221786,-0.006962281186133623
-149,25,0.02148394100368023,-0.006782816257327795
-149,26,0.023528488352894783,-0.0055471258237957954
-149,27,0.025655915960669518,-0.004045614507049322
-149,28,0.02318161353468895,-0.0031027470249682665
-149,29,0.02065926231443882,-0.0024145839270204306
-149,30,0.018245317041873932,-0.0024005756713449955
-149,31,0.01705721952021122,-0.0025995145551860332
-149,32,0.017123190686106682,-0.0029246830381453037
-149,33,0.019320854917168617,-0.0029104631394147873
-149,34,0.021892957389354706,-0.0029156687669456005
-149,35,0.024665338918566704,-0.0027144113555550575
-149,36,0.026331191882491112,-0.002517352346330881
-149,37,0.02710205316543579,-0.0023568463511765003
-149,38,0.02661714144051075,-0.0020926930010318756
-149,39,0.025748930871486664,-0.0019397734431549907
-149,40,0.024213988333940506,-0.0021190561819821596
-149,41,0.024202216416597366,-0.002618346130475402
-149,42,0.024310151115059853,-0.003056469140574336
-149,43,0.024002008140087128,-0.003244671504944563
-149,44,0.0241587795317173,-0.0027056133840233088
-149,45,0.02455919235944748,-0.0014918915694579482
-149,46,0.02542111650109291,5.152688827365637e-4
-149,47,0.027758773416280746,0.003025161335244775
-149,48,0.029512356966733932,0.005010425578802824
-149,49,0.030238233506679535,0.006242860574275255
-149,50,0.029421687126159668,0.006396575830876827
-148,-50,0.06724619120359421,0.00199502008035779
-148,-49,0.053703948855400085,0.005206659436225891
-148,-48,0.0392506904900074,0.007982118986546993
-148,-47,0.025989996269345284,0.010215340182185173
-148,-46,0.014939340762794018,0.01181720569729805
-148,-45,0.007176495622843504,0.011967734433710575
-148,-44,0.0035468998830765486,0.011346262879669666
-148,-43,0.0025236799847334623,0.010068691335618496
-148,-42,0.0027842081617563963,0.008130403235554695
-148,-41,0.004999329801648855,0.006561024114489555
-148,-40,0.007447847630828619,0.005073811858892441
-148,-39,0.008133342489600182,0.0037864255718886852
-148,-38,0.006924969144165516,0.003082206705585122
-148,-37,0.005402212962508202,0.0024892704095691442
-148,-36,0.008854297921061516,0.0010877040913328528
-148,-35,0.012503508478403091,-9.385986486449838e-4
-148,-34,0.016167255118489265,-0.0034794381354004145
-148,-33,0.017658133059740067,-0.005463049281388521
-148,-32,0.019510827958583832,-0.007318820338696241
-148,-31,0.024543017148971558,-0.009103321470320225
-148,-30,0.027182772755622864,-0.010206108912825584
-148,-29,0.026832567527890205,-0.01047218032181263
-148,-28,0.025368832051753998,-0.00963414553552866
-148,-27,0.023459821939468384,-0.008358839899301529
-148,-26,0.020013945177197456,-0.006893704179674387
-148,-25,0.016550853848457336,-0.00547698512673378
-148,-24,0.012933501042425632,-0.004103821702301502
-148,-23,0.010436903685331345,-0.0027129235677421093
-148,-22,0.009568680077791214,-0.0012153893476352096
-148,-21,0.006091603543609381,6.336281076073647e-4
-148,-20,2.3596829851157963e-4,0.0028471723198890686
-148,-19,-0.007722213864326477,0.005299628712236881
-148,-18,-0.017066514119505882,0.00791583489626646
-148,-17,-0.026722021400928497,0.009809081442654133
-148,-16,-0.03660062327980995,0.011514903046190739
-148,-15,-0.042494457215070724,0.011707785539329052
-148,-14,-0.047229964286088943,0.011622797697782516
-148,-13,-0.044999584555625916,0.010782144963741302
-148,-12,-0.04182296246290207,0.01002277247607708
-148,-11,-0.03568388149142265,0.00909828394651413
-148,-10,-0.03219219297170639,0.007937751710414886
-148,-9,-0.03718750178813934,0.0061417617835104465
-148,-8,-0.06016669422388077,0.004582269117236137
-148,-7,-0.10679998993873596,0.0031355067621916533
-148,-6,-0.16954898834228516,0.00297912466339767
-148,-5,-0.2331935167312622,0.006775992922484875
-148,-4,-0.28592807054519653,0.014774056151509285
-148,-3,-0.32708728313446045,0.02383187785744667
-148,-2,-0.2988526523113251,0.024457508698105812
-148,-1,-0.03829487785696983,0.012987193651497364
-148,0,0.2600269615650177,3.4872553078457713e-4
-148,1,0.06633810698986053,-4.154652124270797e-4
-148,2,-0.17507900297641754,-1.2192065332783386e-4
-148,3,-0.199147030711174,0.0016180345555767417
